num_features,criterion,max_depth,max_leaf_nodes,min_impurity_decrease,ccp_alpha,train_accuracy,test_accuracy,selected_features
4,entropy,10.0,,0.05,0.0,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,10.0,,0.05,0.01,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
4,entropy,10.0,,0.05,0.05,0.5123456790123457,0.45121951219512196,"['LipThickness', 'FaceLength', 'EyeWidthAsym', 'MidcheekChinAsym']"
5,gini,,,0.0,0.0,1.0,0.45121951219512196,"['FaceWidthBZ', 'Heartshapeness', 'UpperHeadLength', 'ForeheadHeight', 'CheekboneHeight']"
5,gini,,,0.0,0.01,0.6111111111111112,0.3780487804878049,"['FaceLength', 'EyeShape', 'UpperHeadLength', 'PupilTopAsym', 'MidcheekChinAsym']"
5,gini,,,0.0,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,,,0.01,0.0,0.5246913580246914,0.4268292682926829,"['UpperFaceLength2', 'UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
5,gini,,,0.01,0.01,0.5246913580246914,0.4268292682926829,"['UpperFaceLength2', 'UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
5,gini,,,0.01,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,,,0.05,0.0,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,,,0.05,0.01,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,,,0.05,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,5.0,,0.0,0.0,0.6604938271604939,0.43902439024390244,"['LipThickness', 'LipFullness', 'FaceRoundness', 'fWHR2', 'PupilLipAsym']"
5,gini,5.0,,0.0,0.01,0.5771604938271605,0.3780487804878049,"['FaceWidthCheeks', 'UpperHeadLength', 'PupilTopAsym', 'PupilLipAsym', 'MidcheekChinAsym']"
5,gini,5.0,,0.0,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,5.0,,0.01,0.0,0.5246913580246914,0.4268292682926829,"['FaceWidthCheeks', 'UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
5,gini,5.0,,0.01,0.01,0.5246913580246914,0.4268292682926829,"['FaceWidthCheeks', 'UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
5,gini,5.0,,0.01,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,5.0,,0.05,0.0,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,5.0,,0.05,0.01,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,5.0,,0.05,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,7.0,,0.0,0.0,0.7716049382716049,0.4634146341463415,"['LipThickness', 'FaceWidthCheeks', 'BottomLipChin', 'EyeSize', 'CheekboneProminence']"
5,gini,7.0,,0.0,0.01,0.6111111111111112,0.3780487804878049,"['FaceLength', 'FaceWidthCheeks', 'EyeShape', 'UpperHeadLength', 'MidcheekChinAsym']"
5,gini,7.0,,0.0,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,7.0,,0.01,0.0,0.5246913580246914,0.4268292682926829,"['UpperFaceLength2', 'UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
5,gini,7.0,,0.01,0.01,0.5246913580246914,0.4268292682926829,"['UpperFaceLength2', 'UpperHeadLength', 'MidfaceLength', 'PupilLipAsym', 'MidcheekChinAsym']"
5,gini,7.0,,0.01,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,7.0,,0.05,0.0,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,7.0,,0.05,0.01,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,7.0,,0.05,0.05,0.45987654320987653,0.4024390243902439,"['LipThickness', 'FaceLength', 'FaceWidthCheeks', 'FaceWidthMouth', 'FaceWidthBZ']"
5,gini,10.0,,0.0,0.0,0.8888888888888888,0.4024390243902439,"['LipThickness', 'FaceWidthBZ', 'NoseShape', 'MidcheekChinAsym', 'NoseRatio']"
